,Company,Company,Profitability,Profitability,Profitability,Profitability,Earnings Quality,Earnings Quality,Value,Value,Value,Management Capability,Management Capability,Momentum,Momentum,Momentum,Momentum,Forward Returns,Forward Returns,Forward Returns,Forward Returns,Forward Returns
,date,Ticker,RoE,CFO2A,EPSg,EBITDA/EV,Accruals,CFOg,B/P,E/P,CGO/P,exFINg,CapXg,P3m,P6m,P9m,P12m,1m,3m,6m,9m,12m
0,2020-06,TWTR,-0.17994190430860055,0.016020291391484278,161.80652586425748,-0.005286816995213208,-0.12584260224694996,2.03363621500049,0.32709636335862763,-0.058858342515169415,0.008585940238989913,1.1119974950185036,1.4464320509454198,1.2129478827361564,0.9294851794071763,0.7230582524271844,0.8256651884700665,-0.18159341574895604,-0.3305617771791608,,,
1,2020-03,TWTR,-0.0009545652629425963,0.018224061119327065,-0.1152577688261861,0.007241964857768938,-0.018844116544719722,2.6086921697916132,0.45873400792525715,-0.00043789154889588413,0.012870079066983163,1.113194714098148,0.759037535548665,0.7663026521060843,0.5961165048543688,0.6807095343680709,0.7344497607655502,-0.14365414209880167,-0.17556231248247278,-0.44808989964174417,,
2,2019-12,TWTR,0.013645189907708596,0.021819295622609064,3.717019582644868,0.011578865142978317,-0.012469585871927574,3.0601839154816277,0.34430708448743763,0.004698135554400556,0.010963977628191523,1.1465070460765419,0.8132479361325844,0.7779126213592232,0.8883037694013304,0.9584330143540669,1.115170494084899,-0.013238925838549243,0.30496742402232657,0.07586432534667131,-0.27977529804358325,
3,2019-09,TWTR,0.004339775860237401,0.028921745464262537,0.07782320875484097,0.006276525686847921,-0.02577354822999027,3.144232630765938,0.2583898954740163,0.0011213542309074012,0.010301616839160511,0.8231377537055976,1.3532433228857552,1.1419068736141909,1.2320574162679427,1.433542101600557,1.455316142705758,0.37470809832754726,0.2854914740621408,0.6775244975095354,0.38301441748076326,-0.07415728622607975
4,2019-06,TWTR,0.1341623671899697,0.02707104607260075,16.81948948574043,0.008656569454844287,0.06233920294735332,3.8054422465009443,0.2946113641176376,0.03952575801108838,0.011967348574701367,0.916494575426796,1.4557897912046442,1.0789473684210527,1.255393180236604,1.2744613210879547,0.8261964735516372,-0.17513589238713212,-0.1529126000096479,0.08892363047306406,0.4210098650154743,0.17153408705295115
5,2019-03,TWTR,0.026916190129836856,0.03155546977895747,3.8264587846304887,0.009686377144408483,-0.014435681054973195,4.237472352002495,0.2725848174718076,0.007336944773578047,0.013523574549034531,1.1018527727839167,1.0230933144700471,1.1635351426583158,1.1812080536912752,0.7657430730478588,1.1925820256776034,-0.1761462993278543,-0.05787966674631262,-0.2019417364260898,0.02589709362909831,0.3387622875851559
6,2018-12,TWTR,0.03751101968851014,0.032667519433238215,3.001986007814046,0.01599030999114579,-0.007546984158220995,4.112545485857311,0.3050925076703466,0.011444331062039305,0.014882561349773005,0.9773097419171332,0.5893994337481775,1.0151889791593076,0.6581177009388596,1.0249643366619114,1.1725826193390452,-0.14362340300763177,-0.12591244411520897,-0.17650434055691955,-0.3024272029390205,-0.10327611684043081
7,2018-09,TWTR,0.12229970556330387,0.04554689103221836,-27.649389665886954,0.010907458543248682,0.03542991996716599,5.57898419585567,0.2937379600665678,0.03592406602890676,0.020206149151332644,0.9102989177385219,0.5573671040769558,0.6482711243416532,1.00962910128388,1.1550387596899223,1.6781268524007111,-0.18100722059071495,-0.00974254310631173,-0.13442827980710714,-0.1845272825169043,-0.3092233359841775
8,2018-06,TWTR,0.017968048824268532,0.03623744498363615,0.8147907973250945,0.005963980844751178,-0.02494075160817063,4.511783069361341,0.16511832056973555,0.002966854045778232,0.009517051289704197,1.2018697822856308,1.7948278890432268,1.5574179743223966,1.7817217462260302,2.5886188500296385,2.4437604924454392,0.3702540639781091,0.5344342787688634,0.5194849866641553,0.3281629181969059,0.25128929110685894
9,2018-03,TWTR,0.011708253358925143,0.03219259848786311,-0.28488817468915806,0.00866730175627888,-0.024101339700225488,3.909140398797674,0.24259823924898663,0.002840401649556273,0.011301073448316518,0.9681887027485264,2.282585087883819,1.1440228478172174,1.6621221102548902,1.5691102406267485,1.8755852842809364,-0.04289011085339289,-0.33569953182385337,0.019325409771683733,0.009394588027624273,-0.1177007516275983
10,2017-12,TWTR,0.018050326926887256,0.02672692930383163,-4.810937172900423,-0.007669564903939523,-0.01443604964921749,3.8283551918966676,0.2775521669664087,0.005009907353009675,0.010894211269277903,1.0052493633822366,1.0604485053062118,1.4528749259039715,1.3715724678231673,1.639464882943144,1.503680981595092,-0.06974038257675041,-0.17235435920548836,-0.4501946133362591,-0.15635976805138663,-0.16457896937736483
11,2017-09,TWTR,-0.004369434665562228,0.033903335217637075,0.3756583218037115,0.008490650546172769,-0.03688524590163934,4.893152939464207,0.388659575178746,-0.0016982226208887012,0.019308227808113726,0.9893162760827199,0.7964910757515452,0.9440402909904868,1.1284280936454851,1.0349693251533743,0.7318872017353579,-0.18186226223933633,-0.29737606503891956,-0.4184763631115753,-0.613693575759524,-0.4072381805367866
12,2017-06,TWTR,-0.024635229435398604,0.027258365646991235,2.909671154386789,0.0012188624540185335,-0.04398965962947005,3.926874050236882,0.36246194207093224,-0.008929333104517578,0.014547531529935067,1.0043330107511312,1.1065571439729585,1.1953177257525085,1.096319018404908,0.7752711496746204,1.0567711413364873,0.11062776070634261,0.05927681981345079,-0.25572675264961386,-0.38400549127047756,-0.5907945594570428
13,2017-03,TWTR,-0.013134328358208954,0.029508196721311473,1.1050142577369337,0.006189893508543257,-0.03844479907152183,4.490047498028069,0.43450467393620484,-0.0057069270606546285,0.018843976690538177,0.9689415214398329,0.826753948761783,0.9171779141104294,0.6485900216919739,0.8840922531046718,0.9033232628398791,-0.09283979220084193,-0.16340240027059372,-0.11381155509506835,-0.3773427877238563,-0.4846604725503868
14,2016-12,TWTR,-0.03628664495114006,0.02861717612809316,3.371947889550177,-0.0014357704788183327,-0.052940320232896645,7.559386768219592,0.3955689406655179,-0.01435386970362824,0.016887916120486606,1.0516219588271989,0.6520830820204749,0.7071583514099783,0.9639266706091071,0.9848942598187311,0.7044079515989629,-0.07491495682756633,0.09030096622200356,-0.0878568286760194,-0.03378788226537832,-0.3211162398302213
15,2016-09,TWTR,-0.02222942320155541,0.028058727569331147,1.6954057615305598,0.0017539451859384322,-0.04331899747886696,0.5416948888821507,0.285099794166448,-0.006337603979202312,0.011652815091011442,1.007037719087324,1.8170621574784567,1.3630987581312832,1.392749244712991,0.9961106309420916,0.8556050482553823,0.2841224655906882,0.4141104488307483,0.5418059887047961,0.28987118939885637,0.3663306514754139
16,2016-06,TWTR,-0.023524248409041038,0.03241650294695481,2.0684972645909023,0.0010994050359266125,-0.048617198126038985,6.326359897228931,0.3859165280418703,-0.009078396270811608,0.018165261194860918,1.0085562654381444,0.647492857320029,1.0217522658610272,0.7307692307692307,0.6276911655530809,0.4668691330756488,0.016225989643463334,-0.26637742268452425,0.03742335207995784,0.13110368315404797,-0.053721373628232705
17,2016-03,TWTR,-0.01780209962028144,0.025138974675725758,1.3264684844282362,0.0029979948035761847,-0.03744595429277332,7.217849385491784,0.3911416934155048,-0.006963143391828397,0.014223334306018355,0.9587776959121521,0.7303070294906373,0.7152117545375972,0.6143281365998515,0.4569298729983435,0.33047124600638983,0.13201090058884501,-0.021289214287406155,-0.28199567093907263,0.015337424030768432,0.10702337446210697
18,2015-12,TWTR,-0.020650183150183146,0.015414467556659425,1.336705059184378,0.001511430409738337,-0.02941633033219497,-30.97071456520472,0.2765773552290406,-0.005711373040672954,0.0062875758640667904,1.0048345881517307,0.7379163733305345,0.8589458054936897,0.6388735505245721,0.4620607028753994,0.645107332032339,0.3773809786015909,0.39818733875412216,0.3684210288854475,0.003904562063637096,0.41963193084304584
19,2015-09,TWTR,-0.03081422554983622,0.01615519160438862,1.6295547111052167,-0.0011638165524331954,-0.03709651772936874,,0.2365774668874576,-0.007289951424679026,0.0056238349639133565,0.9985474530873324,1.1393182995988405,0.7437879624516842,0.5379392971246006,0.7510454418734319,0.5222954633578907,-0.05340824312409509,0.16421785845461567,0.6277946692426823,0.5931401997132772,0.16876361933854644
20,2015-06,TWTR,-0.03230914677381234,0.014446227929373995,1.6809522502586343,-0.0012905686292005558,-0.0363884430176565,,0.1781514640294467,-0.005755921799296944,0.003789560804218909,0.9256907995155048,1.2389230174668242,0.7232428115015974,1.0097574574853638,0.7022101589763474,0.8840615084207957,0.16801034999570374,0.3444692094535673,0.5652550637882021,1.18851981210944,1.1419279448572084
